,cfg_id,class_name,label,num_nodes
6057,6057,6057,1,82
6058,6058,6058,1,55
6059,6059,6059,1,121
6060,6060,6060,1,34
6061,6061,6061,0,16
6062,6062,6062,1,140
6063,6063,6063,1,154
6064,6064,6064,1,47
6065,6065,6065,1,149
6066,6066,6066,1,77
6067,6067,6067,0,36
6068,6068,6068,0,91
6069,6069,6069,0,12
6070,6070,6070,0,45
6071,6071,6071,1,21
6072,6072,6072,0,13
6073,6073,6073,1,42
6074,6074,6074,1,52
6075,6075,6075,1,25
6076,6076,6076,0,42
6077,6077,6077,0,20
6078,6078,6078,0,272
6079,6079,6079,0,16
6080,6080,6080,1,71
6081,6081,6081,0,16
6082,6082,6082,1,124
6083,6083,6083,1,193
6084,6084,6084,1,62
6085,6085,6085,0,142
6086,6086,6086,0,267
6087,6087,6087,1,11
6088,6088,6088,0,53
6089,6089,6089,1,21
6090,6090,6090,1,36
6091,6091,6091,1,73
6092,6092,6092,0,531
6093,6093,6093,0,226
6094,6094,6094,0,180
6095,6095,6095,0,13
6096,6096,6096,1,44
6097,6097,6097,0,86
6098,6098,6098,0,34
6099,6099,6099,1,44
6100,6100,6100,1,59
6101,6101,6101,0,72
6102,6102,6102,1,18
6103,6103,6103,0,30
6104,6104,6104,0,45
6105,6105,6105,0,225
6106,6106,6106,0,297
6107,6107,6107,0,38
6108,6108,6108,0,66
6109,6109,6109,0,11
6110,6110,6110,1,133
6111,6111,6111,0,121
6112,6112,6112,0,13
6113,6113,6113,0,80
6114,6114,6114,0,72
6115,6115,6115,1,68
6116,6116,6116,1,64
6117,6117,6117,0,38
6118,6118,6118,0,127
6119,6119,6119,1,71
6120,6120,6120,1,86
6121,6121,6121,0,34
6122,6122,6122,0,56
6123,6123,6123,1,84
6124,6124,6124,1,473
6125,6125,6125,0,72
6126,6126,6126,0,22
6127,6127,6127,0,74
6128,6128,6128,1,23
6129,6129,6129,0,153
6130,6130,6130,1,35
6131,6131,6131,0,222
6132,6132,6132,0,68
6133,6133,6133,1,90
6134,6134,6134,1,177
6135,6135,6135,1,10
6136,6136,6136,0,23
6137,6137,6137,0,20
6138,6138,6138,1,137
6139,6139,6139,1,207
6140,6140,6140,1,91
6141,6141,6141,0,98
6142,6142,6142,0,164
6143,6143,6143,1,26
6144,6144,6144,0,54
6145,6145,6145,0,26
6146,6146,6146,1,85
6147,6147,6147,1,55
6148,6148,6148,0,69
6149,6149,6149,0,46
6150,6150,6150,0,22
6151,6151,6151,0,16
6152,6152,6152,1,40
6153,6153,6153,1,88
6154,6154,6154,1,123
6155,6155,6155,1,11
6156,6156,6156,0,72
6157,6157,6157,0,60
6158,6158,6158,1,43
6159,6159,6159,1,84
6160,6160,6160,1,20
6161,6161,6161,0,131
6162,6162,6162,0,60
6163,6163,6163,1,31
6164,6164,6164,0,96
6165,6165,6165,0,24
6166,6166,6166,1,14
6167,6167,6167,1,187
6168,6168,6168,1,98
6169,6169,6169,0,89
6170,6170,6170,1,59
6171,6171,6171,1,116
6172,6172,6172,0,182
6173,6173,6173,1,47
6174,6174,6174,0,52
6175,6175,6175,1,68
6176,6176,6176,1,290
6177,6177,6177,1,4593
6178,6178,6178,1,57
6179,6179,6179,0,131
6180,6180,6180,1,70
6181,6181,6181,1,99
6182,6182,6182,1,115
6183,6183,6183,0,62
6184,6184,6184,1,96
6185,6185,6185,0,61
6186,6186,6186,0,45
6187,6187,6187,1,85
6188,6188,6188,0,31
6189,6189,6189,1,108
6190,6190,6190,1,22
6191,6191,6191,1,46
6192,6192,6192,1,334
6193,6193,6193,1,96
6194,6194,6194,0,18
6195,6195,6195,1,131
6196,6196,6196,1,32
6197,6197,6197,0,91
6198,6198,6198,0,145
6199,6199,6199,0,26
6200,6200,6200,1,87
6201,6201,6201,0,152
6202,6202,6202,1,129
6203,6203,6203,1,94
6204,6204,6204,0,60
6205,6205,6205,1,44
6206,6206,6206,0,41
6207,6207,6207,0,79
6208,6208,6208,1,50
6209,6209,6209,0,76
6210,6210,6210,0,86
6211,6211,6211,0,176
6212,6212,6212,0,71
6213,6213,6213,0,52
6214,6214,6214,1,14
6215,6215,6215,1,34
6216,6216,6216,0,207
6217,6217,6217,0,25
6218,6218,6218,0,174
6219,6219,6219,0,23
6220,6220,6220,1,38
6221,6221,6221,1,20
6222,6222,6222,0,56
6223,6223,6223,0,145
6224,6224,6224,0,81
6225,6225,6225,0,120
6226,6226,6226,1,39
6227,6227,6227,1,11
6228,6228,6228,0,26
6229,6229,6229,1,98
6230,6230,6230,0,48
6231,6231,6231,0,34
6232,6232,6232,0,238
6233,6233,6233,0,29
6234,6234,6234,0,55
6235,6235,6235,1,130
6236,6236,6236,1,27
6237,6237,6237,1,70
6238,6238,6238,0,61
6239,6239,6239,0,61
6240,6240,6240,1,13
6241,6241,6241,1,33
6242,6242,6242,0,58
6243,6243,6243,0,139
6244,6244,6244,1,31
6245,6245,6245,1,598
6246,6246,6246,0,69
6247,6247,6247,1,38
6248,6248,6248,0,37
6249,6249,6249,0,233
6250,6250,6250,1,124
6251,6251,6251,1,335
6252,6252,6252,0,157
6253,6253,6253,1,60
6254,6254,6254,1,161
6255,6255,6255,0,111
6256,6256,6256,1,34
6257,6257,6257,0,160
6258,6258,6258,1,53
6259,6259,6259,1,55
6260,6260,6260,0,40
6261,6261,6261,0,265
6262,6262,6262,1,24
6263,6263,6263,0,306
6264,6264,6264,0,45
6265,6265,6265,1,32
6266,6266,6266,1,147
6267,6267,6267,0,60
6268,6268,6268,0,117
6269,6269,6269,0,43
6270,6270,6270,0,41
6271,6271,6271,0,28
6272,6272,6272,1,222
6273,6273,6273,0,55
6274,6274,6274,0,28
6275,6275,6275,0,68
6276,6276,6276,0,53
6277,6277,6277,1,179
6278,6278,6278,1,41
6279,6279,6279,1,27
6280,6280,6280,0,24
6281,6281,6281,0,207
6282,6282,6282,1,52
6283,6283,6283,1,84
6284,6284,6284,0,47
6285,6285,6285,0,42
6286,6286,6286,1,41
6287,6287,6287,1,90
6288,6288,6288,0,37
6289,6289,6289,0,42
6290,6290,6290,1,75
6291,6291,6291,1,48
6292,6292,6292,1,296
6293,6293,6293,1,20
6294,6294,6294,1,25
6295,6295,6295,0,22
6296,6296,6296,0,31
6297,6297,6297,1,56
6298,6298,6298,0,211
6299,6299,6299,0,888
6300,6300,6300,1,67
6301,6301,6301,0,44
6302,6302,6302,1,56
6303,6303,6303,1,18
6304,6304,6304,1,101
6305,6305,6305,0,179
6306,6306,6306,1,28
6307,6307,6307,0,384
6308,6308,6308,1,23
6309,6309,6309,1,24
6310,6310,6310,1,30
6311,6311,6311,1,10
6312,6312,6312,1,24
6313,6313,6313,0,34
6314,6314,6314,1,36
6315,6315,6315,1,13
6316,6316,6316,0,23
6317,6317,6317,0,34
6318,6318,6318,1,27
6319,6319,6319,0,186
6320,6320,6320,1,46
6321,6321,6321,1,112
6322,6322,6322,1,73
6323,6323,6323,1,128
6324,6324,6324,1,228
6325,6325,6325,0,40
6326,6326,6326,0,93
6327,6327,6327,0,23
6328,6328,6328,0,137
6329,6329,6329,0,35
6330,6330,6330,0,106
6331,6331,6331,1,44
6332,6332,6332,1,31
6333,6333,6333,1,59
6334,6334,6334,0,186
6335,6335,6335,0,94
6336,6336,6336,1,52
6337,6337,6337,1,186
6338,6338,6338,1,16
6339,6339,6339,0,25
6340,6340,6340,1,257
6341,6341,6341,1,27
6342,6342,6342,1,84
6343,6343,6343,0,119
6344,6344,6344,1,18
6345,6345,6345,1,225
6346,6346,6346,1,20
6347,6347,6347,1,79
6348,6348,6348,0,50
6349,6349,6349,1,47
6350,6350,6350,1,27
6351,6351,6351,0,52
6352,6352,6352,1,57
6353,6353,6353,0,89
6354,6354,6354,1,32
6355,6355,6355,1,76
6356,6356,6356,1,13
6357,6357,6357,0,84
6358,6358,6358,1,80
6359,6359,6359,1,50
6360,6360,6360,0,90
6361,6361,6361,0,172
6362,6362,6362,1,22
6363,6363,6363,0,129
6364,6364,6364,0,35
6365,6365,6365,0,43
6366,6366,6366,0,52
6367,6367,6367,1,14
6368,6368,6368,0,29
6369,6369,6369,0,78
6370,6370,6370,1,38
6371,6371,6371,1,334
6372,6372,6372,1,23
6373,6373,6373,1,24
6374,6374,6374,1,90
6375,6375,6375,0,73
6376,6376,6376,1,43
6377,6377,6377,1,25
6378,6378,6378,1,95
6379,6379,6379,0,63
6380,6380,6380,1,265
6381,6381,6381,0,129
6382,6382,6382,1,21
6383,6383,6383,1,39
6384,6384,6384,0,16
6385,6385,6385,0,87
6386,6386,6386,1,35
6387,6387,6387,0,165
6388,6388,6388,1,130
6389,6389,6389,1,81
6390,6390,6390,0,289
6391,6391,6391,1,74
6392,6392,6392,1,70
6393,6393,6393,1,59
6394,6394,6394,1,47
6395,6395,6395,1,24
6396,6396,6396,0,13
6397,6397,6397,1,55
6398,6398,6398,0,24
6399,6399,6399,1,22
6400,6400,6400,1,17
6401,6401,6401,0,69
6402,6402,6402,1,126
6403,6403,6403,1,32
6404,6404,6404,0,71
6405,6405,6405,1,90
6406,6406,6406,1,26
6407,6407,6407,1,88
6408,6408,6408,1,140
6409,6409,6409,1,53
6410,6410,6410,0,43
6411,6411,6411,0,218
6412,6412,6412,1,153
6413,6413,6413,0,85
6414,6414,6414,1,71
6415,6415,6415,0,42
6416,6416,6416,1,49
6417,6417,6417,0,34
6418,6418,6418,0,18
6419,6419,6419,1,40
6420,6420,6420,0,64
6421,6421,6421,1,32
6422,6422,6422,0,64
6423,6423,6423,1,24
6424,6424,6424,1,37
6425,6425,6425,0,45
6426,6426,6426,1,82
6427,6427,6427,1,188
6428,6428,6428,0,111
6429,6429,6429,1,836
6430,6430,6430,0,281
6431,6431,6431,1,21
6432,6432,6432,1,106
6433,6433,6433,0,41
6434,6434,6434,0,97
6435,6435,6435,1,93
6436,6436,6436,1,150
6437,6437,6437,0,100
6438,6438,6438,1,105
6439,6439,6439,1,73
6440,6440,6440,1,31
6441,6441,6441,0,78
6442,6442,6442,1,33
6443,6443,6443,1,44
6444,6444,6444,0,102
6445,6445,6445,1,27
6446,6446,6446,0,71
6447,6447,6447,1,39
6448,6448,6448,0,188
6449,6449,6449,0,232
6450,6450,6450,1,51
6451,6451,6451,0,57
6452,6452,6452,1,29
6453,6453,6453,1,70
6454,6454,6454,1,30
6455,6455,6455,0,81
6456,6456,6456,0,22
6457,6457,6457,0,165
6458,6458,6458,0,55
6459,6459,6459,1,17
6460,6460,6460,0,95
6461,6461,6461,0,87
6462,6462,6462,1,28
6463,6463,6463,0,37
6464,6464,6464,1,32
6465,6465,6465,1,85
6466,6466,6466,0,67
6467,6467,6467,0,82
6468,6468,6468,0,41
6469,6469,6469,0,48
6470,6470,6470,0,23
6471,6471,6471,0,19
6472,6472,6472,1,22
6473,6473,6473,0,633
6474,6474,6474,1,78
6475,6475,6475,1,95
6476,6476,6476,1,114
6477,6477,6477,0,53
6478,6478,6478,1,79
6479,6479,6479,1,43
6480,6480,6480,1,29
6481,6481,6481,1,66
6482,6482,6482,1,116
6483,6483,6483,1,97
6484,6484,6484,1,131
6485,6485,6485,0,43
6486,6486,6486,1,115
6487,6487,6487,1,41
6488,6488,6488,0,96
6489,6489,6489,0,515
6490,6490,6490,0,341
6491,6491,6491,0,72
6492,6492,6492,0,32
6493,6493,6493,0,32
6494,6494,6494,1,113
6495,6495,6495,1,127
6496,6496,6496,0,29
6497,6497,6497,1,98
6498,6498,6498,0,21
6499,6499,6499,1,55
6500,6500,6500,0,34
6501,6501,6501,0,94
6502,6502,6502,0,53
6503,6503,6503,1,71
6504,6504,6504,1,475
6505,6505,6505,1,52
6506,6506,6506,0,44
6507,6507,6507,0,278
6508,6508,6508,0,101
6509,6509,6509,1,71
6510,6510,6510,0,45
6511,6511,6511,1,187
6512,6512,6512,1,105
6513,6513,6513,1,80
6514,6514,6514,1,286
6515,6515,6515,0,55
6516,6516,6516,0,69
6517,6517,6517,0,25
6518,6518,6518,1,19
6519,6519,6519,1,36
6520,6520,6520,0,233
6521,6521,6521,0,86
6522,6522,6522,1,118
6523,6523,6523,1,363
6524,6524,6524,0,28
6525,6525,6525,0,213
6526,6526,6526,0,134
6527,6527,6527,0,24
6528,6528,6528,0,101
6529,6529,6529,0,35
6530,6530,6530,1,128
6531,6531,6531,0,214
6532,6532,6532,1,37
6533,6533,6533,1,80
6534,6534,6534,1,288
6535,6535,6535,0,145
6536,6536,6536,0,76
6537,6537,6537,1,103
6538,6538,6538,1,105
6539,6539,6539,0,96
6540,6540,6540,0,205
6541,6541,6541,0,167
6542,6542,6542,1,19
6543,6543,6543,0,118
6544,6544,6544,0,40
6545,6545,6545,1,210
6546,6546,6546,1,29
6547,6547,6547,1,53
6548,6548,6548,0,206
6549,6549,6549,1,60
6550,6550,6550,1,38
6551,6551,6551,1,112
6552,6552,6552,0,394
6553,6553,6553,1,11
6554,6554,6554,1,19
6555,6555,6555,1,169
6556,6556,6556,1,36
6557,6557,6557,0,34
6558,6558,6558,0,777
6559,6559,6559,0,72
6560,6560,6560,1,108
6561,6561,6561,1,66
6562,6562,6562,0,71
6563,6563,6563,1,126
6564,6564,6564,0,134
6565,6565,6565,1,47
6566,6566,6566,1,21
6567,6567,6567,1,309
6568,6568,6568,0,108
6569,6569,6569,1,29
6570,6570,6570,1,43
6571,6571,6571,1,19
6572,6572,6572,1,38
6573,6573,6573,0,31
6574,6574,6574,0,32
6575,6575,6575,1,40
6576,6576,6576,0,23
6577,6577,6577,0,47
6578,6578,6578,1,68
6579,6579,6579,0,127
6580,6580,6580,0,46
6581,6581,6581,1,40
6582,6582,6582,0,69
6583,6583,6583,1,294
6584,6584,6584,0,74
6585,6585,6585,1,165
6586,6586,6586,1,75
6587,6587,6587,1,62
6588,6588,6588,0,57
6589,6589,6589,1,62
6590,6590,6590,1,96
6591,6591,6591,0,34
6592,6592,6592,0,32
6593,6593,6593,0,76
6594,6594,6594,0,39
6595,6595,6595,0,15
6596,6596,6596,0,45
6597,6597,6597,0,49
6598,6598,6598,1,20
6599,6599,6599,1,33
6600,6600,6600,1,86
6601,6601,6601,1,52
6602,6602,6602,0,56
6603,6603,6603,0,62
6604,6604,6604,1,114
6605,6605,6605,1,11
6606,6606,6606,0,39
6607,6607,6607,0,21
6608,6608,6608,1,18
6609,6609,6609,1,201
6610,6610,6610,1,24
6611,6611,6611,1,70
6612,6612,6612,1,52
6613,6613,6613,0,197
6614,6614,6614,1,54
6615,6615,6615,1,58
6616,6616,6616,0,66
6617,6617,6617,1,188
6618,6618,6618,1,18
6619,6619,6619,0,66
6620,6620,6620,1,89
6621,6621,6621,1,74
6622,6622,6622,0,54
6623,6623,6623,0,74
6624,6624,6624,0,90
6625,6625,6625,0,52
6626,6626,6626,0,42
6627,6627,6627,0,44
6628,6628,6628,0,100
6629,6629,6629,1,37
6630,6630,6630,1,13
6631,6631,6631,0,283
6632,6632,6632,1,288
6633,6633,6633,0,185
6634,6634,6634,1,85
6635,6635,6635,1,39
6636,6636,6636,1,13
6637,6637,6637,0,206
6638,6638,6638,1,57
6639,6639,6639,0,111
6640,6640,6640,0,87
6641,6641,6641,1,62
6642,6642,6642,0,62
6643,6643,6643,1,93
6644,6644,6644,0,71
6645,6645,6645,1,56
6646,6646,6646,0,25
6647,6647,6647,1,74
6648,6648,6648,1,182
6649,6649,6649,1,53
6650,6650,6650,1,69
6651,6651,6651,1,16
6652,6652,6652,1,87
6653,6653,6653,0,50
6654,6654,6654,0,44
6655,6655,6655,1,125
6656,6656,6656,1,110
6657,6657,6657,0,225
6658,6658,6658,0,15
6659,6659,6659,1,17
6660,6660,6660,1,145
6661,6661,6661,0,34
6662,6662,6662,0,45
6663,6663,6663,0,28
6664,6664,6664,1,73
6665,6665,6665,0,144
6666,6666,6666,1,41
6667,6667,6667,1,95
6668,6668,6668,1,105
6669,6669,6669,0,346
6670,6670,6670,0,85
6671,6671,6671,1,44
6672,6672,6672,0,72
6673,6673,6673,1,122
6674,6674,6674,0,79
6675,6675,6675,0,27
6676,6676,6676,0,48
6677,6677,6677,0,141
6678,6678,6678,1,135
6679,6679,6679,1,76
6680,6680,6680,0,27
6681,6681,6681,0,59
6682,6682,6682,1,137
6683,6683,6683,0,25
6684,6684,6684,1,93
6685,6685,6685,0,177
6686,6686,6686,1,213
6687,6687,6687,1,57
6688,6688,6688,1,29
6689,6689,6689,0,118
6690,6690,6690,0,33
6691,6691,6691,1,170
6692,6692,6692,1,52
6693,6693,6693,0,151
6694,6694,6694,0,32
6695,6695,6695,0,34
6696,6696,6696,1,36
6697,6697,6697,0,24
6698,6698,6698,1,54
6699,6699,6699,0,68
6700,6700,6700,1,114
6701,6701,6701,1,35
6702,6702,6702,0,35
6703,6703,6703,0,27
6704,6704,6704,1,156
6705,6705,6705,1,91
6706,6706,6706,0,109
6707,6707,6707,1,152
6708,6708,6708,1,112
6709,6709,6709,0,13
6710,6710,6710,1,156
6711,6711,6711,1,22
6712,6712,6712,0,84
6713,6713,6713,1,43
6714,6714,6714,0,65
6715,6715,6715,1,114
6716,6716,6716,0,315
6717,6717,6717,1,63
6718,6718,6718,1,124
6719,6719,6719,0,94
6720,6720,6720,0,85
6721,6721,6721,1,17
6722,6722,6722,1,114
6723,6723,6723,0,40
6724,6724,6724,1,27
6725,6725,6725,1,41
6726,6726,6726,0,55
6727,6727,6727,0,58
6728,6728,6728,1,34
6729,6729,6729,1,62
6730,6730,6730,0,34
6731,6731,6731,0,74
6732,6732,6732,1,137
6733,6733,6733,0,87
6734,6734,6734,0,27
6735,6735,6735,0,162
6736,6736,6736,0,41
6737,6737,6737,0,24
6738,6738,6738,0,52
6739,6739,6739,0,14
6740,6740,6740,1,32
6741,6741,6741,0,39
6742,6742,6742,0,445
6743,6743,6743,0,94
6744,6744,6744,0,201
6745,6745,6745,1,157
6746,6746,6746,0,42
6747,6747,6747,0,27
6748,6748,6748,1,48
6749,6749,6749,0,59
6750,6750,6750,0,176
6751,6751,6751,0,24
6752,6752,6752,0,47
6753,6753,6753,0,54
6754,6754,6754,1,19
6755,6755,6755,1,55
6756,6756,6756,1,52
6757,6757,6757,0,41
6758,6758,6758,0,33
6759,6759,6759,1,102
6760,6760,6760,1,112
6761,6761,6761,0,57
6762,6762,6762,0,25
6763,6763,6763,1,52
6764,6764,6764,0,135
6765,6765,6765,0,36
6766,6766,6766,1,134
6767,6767,6767,1,84
6768,6768,6768,0,931
6769,6769,6769,0,24
6770,6770,6770,1,76
6771,6771,6771,0,151
6772,6772,6772,1,42
6773,6773,6773,0,14
6774,6774,6774,1,286
6775,6775,6775,1,242
6776,6776,6776,0,40
6777,6777,6777,1,143
6778,6778,6778,0,121
6779,6779,6779,1,74
6780,6780,6780,1,186
6781,6781,6781,0,111
6782,6782,6782,1,61
6783,6783,6783,0,225
6784,6784,6784,1,45
6785,6785,6785,0,34
6786,6786,6786,1,58
6787,6787,6787,0,74
6788,6788,6788,0,78
6789,6789,6789,0,50
6790,6790,6790,1,129
6791,6791,6791,1,73
6792,6792,6792,1,95
6793,6793,6793,1,112
6794,6794,6794,0,23
6795,6795,6795,0,61
6796,6796,6796,0,26
6797,6797,6797,1,134
6798,6798,6798,0,112
6799,6799,6799,0,94
6800,6800,6800,1,41
6801,6801,6801,1,18
6802,6802,6802,0,26
6803,6803,6803,0,15
6804,6804,6804,0,126
6805,6805,6805,1,461
6806,6806,6806,0,17
6807,6807,6807,1,109
6808,6808,6808,1,80
6809,6809,6809,1,124
6810,6810,6810,0,18
6811,6811,6811,1,186
6812,6812,6812,1,66
6813,6813,6813,0,62
6814,6814,6814,1,19
6815,6815,6815,0,55
6816,6816,6816,0,43
6817,6817,6817,0,123
6818,6818,6818,0,137
6819,6819,6819,1,32
6820,6820,6820,1,29
6821,6821,6821,1,142
6822,6822,6822,1,29
6823,6823,6823,1,49
6824,6824,6824,1,79
6825,6825,6825,0,65
6826,6826,6826,0,23
6827,6827,6827,0,37
6828,6828,6828,1,99
6829,6829,6829,0,333
6830,6830,6830,0,201
6831,6831,6831,0,254
6832,6832,6832,0,28
6833,6833,6833,1,55
6834,6834,6834,0,312
6835,6835,6835,0,102
6836,6836,6836,0,50
6837,6837,6837,1,41
6838,6838,6838,1,69
6839,6839,6839,1,82
6840,6840,6840,1,13
6841,6841,6841,0,72
6842,6842,6842,1,84
6843,6843,6843,1,96
6844,6844,6844,0,116
6845,6845,6845,1,65
6846,6846,6846,1,50
6847,6847,6847,1,42
6848,6848,6848,0,96
6849,6849,6849,0,52
6850,6850,6850,0,23
6851,6851,6851,1,25
6852,6852,6852,0,59
6853,6853,6853,0,47
6854,6854,6854,1,42
6855,6855,6855,0,39
6856,6856,6856,0,94
6857,6857,6857,1,20
6858,6858,6858,0,87
6859,6859,6859,0,87
6860,6860,6860,0,624
6861,6861,6861,1,58
6862,6862,6862,1,240
6863,6863,6863,1,68
6864,6864,6864,0,27
6865,6865,6865,0,41
6866,6866,6866,1,62
6867,6867,6867,0,132
6868,6868,6868,1,211
6869,6869,6869,1,54
6870,6870,6870,0,68
6871,6871,6871,0,47
6872,6872,6872,1,78
6873,6873,6873,1,35
6874,6874,6874,1,30
6875,6875,6875,0,46
6876,6876,6876,1,23
6877,6877,6877,0,59
6878,6878,6878,0,67
6879,6879,6879,1,32
6880,6880,6880,1,142
6881,6881,6881,0,33
6882,6882,6882,1,134
6883,6883,6883,1,30
6884,6884,6884,0,35
6885,6885,6885,0,21
6886,6886,6886,0,84
6887,6887,6887,0,28
6888,6888,6888,0,55
6889,6889,6889,1,156
6890,6890,6890,1,105
6891,6891,6891,0,624
6892,6892,6892,1,104
6893,6893,6893,0,38
6894,6894,6894,0,60
6895,6895,6895,0,26
6896,6896,6896,0,22
6897,6897,6897,1,20
6898,6898,6898,0,73
6899,6899,6899,0,31
6900,6900,6900,0,43
6901,6901,6901,0,20
6902,6902,6902,0,304
6903,6903,6903,0,31
6904,6904,6904,1,26
6905,6905,6905,1,47
6906,6906,6906,0,47
6907,6907,6907,1,15
6908,6908,6908,0,35
6909,6909,6909,1,125
6910,6910,6910,1,52
6911,6911,6911,0,211
6912,6912,6912,1,69
6913,6913,6913,0,38
6914,6914,6914,1,203
6915,6915,6915,0,50
6916,6916,6916,1,107
6917,6917,6917,0,31
6918,6918,6918,0,137
6919,6919,6919,1,60
6920,6920,6920,1,34
6921,6921,6921,0,78
6922,6922,6922,0,25
6923,6923,6923,0,123
6924,6924,6924,1,218
6925,6925,6925,0,143
6926,6926,6926,1,81
6927,6927,6927,1,84
6928,6928,6928,1,72
6929,6929,6929,0,109
6930,6930,6930,0,147
6931,6931,6931,1,32
6932,6932,6932,0,31
6933,6933,6933,0,34
6934,6934,6934,0,24
6935,6935,6935,0,45
6936,6936,6936,1,53
6937,6937,6937,0,96
6938,6938,6938,0,51
6939,6939,6939,1,217
6940,6940,6940,0,78
6941,6941,6941,1,63
6942,6942,6942,0,98
6943,6943,6943,0,87
6944,6944,6944,1,123
6945,6945,6945,1,54
6946,6946,6946,1,255
6947,6947,6947,0,42
6948,6948,6948,0,22
6949,6949,6949,1,40
6950,6950,6950,1,44
6951,6951,6951,0,47
6952,6952,6952,1,32
6953,6953,6953,0,199
6954,6954,6954,0,14
6955,6955,6955,0,21
6956,6956,6956,0,44
6957,6957,6957,0,450
6958,6958,6958,1,31
6959,6959,6959,1,73
6960,6960,6960,1,46
6961,6961,6961,1,124
6962,6962,6962,1,66
6963,6963,6963,1,25
6964,6964,6964,1,62
6965,6965,6965,1,18
6966,6966,6966,1,24
6967,6967,6967,0,27
6968,6968,6968,1,31
6969,6969,6969,0,133
6970,6970,6970,0,269
6971,6971,6971,1,43
6972,6972,6972,0,24
6973,6973,6973,1,44
6974,6974,6974,0,56
6975,6975,6975,1,85
6976,6976,6976,1,24
6977,6977,6977,0,214
6978,6978,6978,0,193
6979,6979,6979,0,44
6980,6980,6980,0,34
6981,6981,6981,1,32
6982,6982,6982,0,117
6983,6983,6983,1,66
6984,6984,6984,0,332
6985,6985,6985,0,51
6986,6986,6986,0,55
6987,6987,6987,1,118
6988,6988,6988,1,113
6989,6989,6989,1,13
6990,6990,6990,0,55
6991,6991,6991,1,62
6992,6992,6992,0,87
6993,6993,6993,0,29
6994,6994,6994,0,15
6995,6995,6995,1,43
6996,6996,6996,0,49
6997,6997,6997,0,69
6998,6998,6998,0,52
6999,6999,6999,0,33
7000,7000,7000,0,44
7001,7001,7001,0,121
7002,7002,7002,1,29
7003,7003,7003,1,80
7004,7004,7004,1,49
7005,7005,7005,0,43
7006,7006,7006,1,29
7007,7007,7007,1,319
7008,7008,7008,1,53
7009,7009,7009,1,129
7010,7010,7010,1,175
7011,7011,7011,1,88
7012,7012,7012,1,255
7013,7013,7013,0,137
7014,7014,7014,1,37
7015,7015,7015,1,35
7016,7016,7016,0,79
7017,7017,7017,1,197
7018,7018,7018,0,66
7019,7019,7019,1,25
7020,7020,7020,0,13
7021,7021,7021,0,115
7022,7022,7022,1,58
7023,7023,7023,1,60
7024,7024,7024,1,31
7025,7025,7025,1,30
7026,7026,7026,0,239
7027,7027,7027,1,35
7028,7028,7028,1,40
7029,7029,7029,1,53
7030,7030,7030,1,16
7031,7031,7031,0,105
7032,7032,7032,0,86
7033,7033,7033,1,13
7034,7034,7034,1,188
7035,7035,7035,0,32
7036,7036,7036,1,13
7037,7037,7037,0,27
7038,7038,7038,0,17
7039,7039,7039,1,68
7040,7040,7040,0,100
7041,7041,7041,0,95
7042,7042,7042,1,20
7043,7043,7043,1,327
7044,7044,7044,0,34
7045,7045,7045,1,40
7046,7046,7046,1,76
7047,7047,7047,1,56
7048,7048,7048,0,19
7049,7049,7049,0,157
7050,7050,7050,1,145
7051,7051,7051,0,38
7052,7052,7052,0,69
7053,7053,7053,1,366
7054,7054,7054,1,33
7055,7055,7055,0,80
7056,7056,7056,0,26
7057,7057,7057,1,122
7058,7058,7058,0,165
7059,7059,7059,0,60
7060,7060,7060,1,239
7061,7061,7061,1,39
7062,7062,7062,1,94
7063,7063,7063,0,99
7064,7064,7064,0,134
7065,7065,7065,1,70
7066,7066,7066,0,51
7067,7067,7067,0,112
7068,7068,7068,0,35
7069,7069,7069,0,40
7070,7070,7070,1,137
7071,7071,7071,0,36
7072,7072,7072,1,31
7073,7073,7073,0,159
7074,7074,7074,0,152
7075,7075,7075,0,100
7076,7076,7076,1,43
7077,7077,7077,1,32
7078,7078,7078,1,28
7079,7079,7079,1,189
7080,7080,7080,0,67
7081,7081,7081,0,37
7082,7082,7082,0,180
7083,7083,7083,0,74
7084,7084,7084,1,31
7085,7085,7085,1,89
7086,7086,7086,0,36
7087,7087,7087,0,27
7088,7088,7088,1,75
7089,7089,7089,1,55
7090,7090,7090,0,85
7091,7091,7091,0,13
7092,7092,7092,0,72
7093,7093,7093,1,87
7094,7094,7094,0,328
7095,7095,7095,0,94
7096,7096,7096,1,123
7097,7097,7097,1,39
7098,7098,7098,1,89
7099,7099,7099,0,19
7100,7100,7100,1,21
7101,7101,7101,0,23
7102,7102,7102,1,76
7103,7103,7103,1,34
7104,7104,7104,1,39
7105,7105,7105,1,44
7106,7106,7106,1,30
7107,7107,7107,1,34
7108,7108,7108,1,38
7109,7109,7109,0,20
7110,7110,7110,0,97
7111,7111,7111,1,107
7112,7112,7112,1,230
7113,7113,7113,1,197
7114,7114,7114,1,63
7115,7115,7115,0,17
7116,7116,7116,1,159
7117,7117,7117,1,13
7118,7118,7118,1,18
7119,7119,7119,0,77
7120,7120,7120,1,85
7121,7121,7121,1,50
7122,7122,7122,1,42
7123,7123,7123,1,134
7124,7124,7124,0,656
7125,7125,7125,1,55
7126,7126,7126,0,21
7127,7127,7127,0,77
7128,7128,7128,1,221
7129,7129,7129,0,80
7130,7130,7130,0,45
7131,7131,7131,0,139
